,gender,age,marital_status,job_position,credit_sum,credit_month,tariff_id,score_shk,education,living_region,monthly_income,credit_count,overdue_credit_count,open_account_flg,month_payment,payment_income_part
5010,F,30.0,MAR,SPC,16638.0,12,1_1,0.389302,SCH,бнпнмефяйюъ,25000.0,3.0,0.0,0,1386.5,0.05546
16566,F,27.0,UNM,SPC,20218.0,12,1_1,0.51934,SCH,йюкхмхмцпюдяйюъ,12000.0,1.0,0.0,0,1684.8333333333333,0.14040277777777777
86535,F,46.0,MAR,SPC,14269.0,10,1_6,0.521449,SCH,йпюямндюпяйхи,15000.0,1.0,0.0,0,1426.9,0.09512666666666668
63594,F,44.0,MAR,SPC,12086.0,12,1_3,0.426529,UGR,оепляйхи,55000.0,3.0,0.0,0,1007.1666666666666,0.01831212121212121
163851,M,34.0,MAR,SPC,11035.51,12,1_5,0.665972,SCH,ярюбпнонкэяйхи,40000.0,1.0,0.0,0,919.6258333333334,0.022990645833333333
40408,F,28.0,UNM,SPC,16338.0,10,1_32,0.442626,GRD,лняйнбяйюъ,44000.0,3.0,1.0,0,1633.8,0.03713181818181818
158661,F,48.0,DIV,UMN,57678.0,10,1_6,0.740761,SCH,лняйнбяйюъ,65000.0,2.0,0.0,0,5767.8,0.08873538461538462
36372,F,34.0,MAR,SPC,29990.0,24,1_9,0.627815,SCH,яюлюпяйюъ,25000.0,2.0,1.0,0,1249.5833333333333,0.04998333333333333
34013,M,43.0,MAR,SPC,57179.0,10,1_1,0.469784,SCH,яюую/ъйсрхъ/,35000.0,0.0,0.0,0,5717.9,0.16336857142857142
34083,F,53.0,WID,SPC,30668.0,12,1_6,0.749552,SCH,аюьйнпрнярюм,20000.0,1.0,0.0,0,2555.6666666666665,0.12778333333333333
83837,F,53.0,DIV,SPC,27670.0,24,1_1,0.318058,SCH,лняйбю,70000.0,5.0,0.0,1,1152.9166666666667,0.016470238095238097
124791,M,41.0,MAR,SPC,20227.0,12,1_21,0.259507,GRD,ябепдкнбяйюъ,70000.0,3.0,0.0,0,1685.5833333333333,0.024079761904761902
91610,M,29.0,DIV,SPC,77553.0,12,1_0,0.353562,UGR,бнкнцндяйюъ,40000.0,3.0,0.0,0,6462.75,0.16156875
52224,F,41.0,MAR,SPC,28927.0,12,1_1,0.491176,SCH,хпйсряйюъ,30000.0,6.0,0.0,0,2410.5833333333335,0.08035277777777779
122400,F,60.0,MAR,SPC,8767.0,18,1_1,0.422302,SCH,йелепнбяйюъ,22000.0,5.0,0.0,0,487.05555555555554,0.02213888888888889
21398,M,27.0,MAR,SPC,16973.0,10,1_32,0.309186,GRD,йелепнбяйюъ,35000.0,3.0,0.0,0,1697.3,0.04849428571428571
8211,F,59.0,MAR,SPC,11759.0,10,1_6,0.515152,SCH,мхфецнпндяйюъ,18000.0,3.0,0.0,0,1175.9,0.06532777777777778
61936,F,23.0,MAR,SPC,22576.67,10,1_6,0.617431,GRD,йспцюмяйюъ,15000.0,-1.0,-1.0,0,2257.667,0.15051113333333332
142776,F,39.0,MAR,SPC,34758.0,10,1_6,0.51036,GRD,йпюямнъпяйхи,30000.0,7.0,0.0,0,3475.8,0.11586
13450,M,36.0,MAR,SPC,6679.0,10,1_1,0.534679,SCH,аюьйнпрнярюм,30000.0,0.0,0.0,1,667.9,0.022263333333333333
35698,M,36.0,MAR,SPC,17539.0,10,1_1,0.358823,GRD,ябепдкнбяйюъ,47000.0,5.0,0.0,0,1753.9,0.037317021276595745
58627,M,41.0,MAR,SPC,20445.0,10,1_32,0.378849,SCH,хпйсряйюъ,40000.0,2.0,0.0,0,2044.5,0.0511125
98280,F,35.0,MAR,SPC,85459.0,10,1_6,0.553008,GRD,лняйбю,100000.0,6.0,0.0,0,8545.9,0.085459
161791,M,28.0,UNM,SPC,22028.0,10,1_1,0.376467,SCH,лняйнбяйюъ,48000.0,1.0,0.0,0,2202.8,0.04589166666666667
165634,M,35.0,MAR,SPC,12254.44,10,1_1,0.441772,SCH,бкюдхлхпяйюъ,15000.0,1.0,0.0,0,1225.444,0.08169626666666667
141661,M,35.0,UNM,SPC,28289.0,10,1_1,0.277823,UGR,лняйбю,50000.0,2.0,0.0,0,2828.9,0.056578
62417,M,32.0,MAR,SPC,17104.0,10,1_32,0.466134,SCH,кхоежйюъ,30000.0,0.0,0.0,0,1710.4,0.05701333333333334
145267,F,26.0,UNM,SPC,21963.33,10,1_1,0.360338,SCH,ябепдкнбяйюъ,30000.0,5.0,0.0,0,2196.333,0.0732111
67797,M,52.0,WID,SPC,22298.0,24,1_1,0.327648,SCH,векъахмяйюъ,24000.0,1.0,0.0,0,929.0833333333334,0.038711805555555555
60425,F,25.0,MAR,SPC,20929.0,12,1_6,0.713983,GRD,векъахмяйюъ,35000.0,-1.0,-1.0,0,1744.0833333333333,0.04983095238095238
139962,M,42.0,MAR,SPC,11052.1,6,1_0,0.139172,GRD,бнкнцндяйюъ,30000.0,1.0,0.0,0,1842.0166666666667,0.061400555555555555
2462,M,37.0,MAR,DIR,36079.0,10,1_6,0.489603,GRD,йпюямндюпяйхи,70000.0,6.0,0.0,0,3607.9,0.05154142857142857
84541,M,34.0,MAR,SPC,29569.0,12,1_6,0.722529,UGR,йпюямнъпяйхи,35000.0,1.0,0.0,0,2464.0833333333335,0.07040238095238095
56214,M,42.0,UNM,SPC,29557.0,6,1_43,0.668554,SCH,лняйнбяйюъ,30000.0,0.0,0.0,1,4926.166666666667,0.16420555555555558
95765,M,45.0,UNM,SPC,23168.0,10,1_43,0.556324,SCH,ябепдкнбяйюъ,30000.0,1.0,0.0,0,2316.8,0.07722666666666668
80229,M,20.0,UNM,SPC,11009.0,6,1_1,0.507383,UGR,йнлх,27000.0,-1.0,-1.0,1,1834.8333333333333,0.06795679012345679
115314,M,28.0,MAR,UMN,26089.0,10,1_6,0.513994,SCH,лняйнбяйюъ,60000.0,3.0,0.0,0,2608.9,0.04348166666666667
96129,M,39.0,UNM,SPC,19151.0,10,1_32,0.421017,GRD,йпюямндюпяйхи,42000.0,3.0,0.0,0,1915.1,0.04559761904761905
19615,M,34.0,MAR,SPC,11629.0,10,1_1,0.39412,GRD,йспяйюъ,20000.0,0.0,0.0,0,1162.9,0.058145
66802,M,28.0,UNM,SPC,59288.0,10,1_6,0.610192,GRD,йпюямндюпяйхи,30000.0,3.0,0.0,0,5928.8,0.19762666666666667
109722,F,38.0,MAR,SPC,11963.7,10,1_21,0.405795,SCH,юярпюуюмяйюъ,10000.0,0.0,0.0,0,1196.3700000000001,0.11963700000000001
21925,F,25.0,UNM,SPC,9396.0,12,1_4,0.5559,GRD,скэъмнбяйюъ,20000.0,1.0,0.0,0,783.0,0.03915
60514,F,38.0,DIV,SPC,5741.0,3,1_4,0.303404,GRD,рнляйюъ,34700.0,0.0,0.0,0,1913.6666666666667,0.05514889529298751
36326,M,47.0,DIV,SPC,16019.0,12,1_1,0.522449,SCH,аюьйнпрнярюм,17000.0,0.0,0.0,0,1334.9166666666667,0.07852450980392157
142105,F,39.0,UNM,SPC,20718.0,12,1_1,0.460596,SCH,хпйсряйюъ,35000.0,3.0,0.0,1,1726.5,0.04932857142857143
20572,M,33.0,MAR,SPC,25970.0,24,1_1,0.399001,SCH,лсплюмяйюъ,40000.0,2.0,0.0,0,1082.0833333333333,0.02705208333333333
155442,F,41.0,DIV,SPC,14500.0,3,1_3,0.316652,SCH,пнярнбяйюъ,43000.0,2.0,0.0,1,4833.333333333333,0.11240310077519379
128028,M,39.0,DIV,SPC,16339.0,12,1_7,0.66618,SCH,йюксфяйюъ,30000.0,2.0,0.0,0,1361.5833333333333,0.045386111111111106
166421,F,45.0,MAR,UMN,41575.0,10,1_91,0.338946,SCH,йюкхмхмцпюдяйюъ,48000.0,1.0,0.0,0,4157.5,0.08661458333333333
73614,F,39.0,MAR,SPC,10155.69,11,1_43,0.603922,SCH,яюлюпяйюъ,15000.0,0.0,0.0,0,923.2445454545455,0.06154963636363636
27949,F,38.0,UNM,SPC,34218.0,10,1_4,0.52609,GRD,ярюбпнонкэяйхи,30000.0,3.0,0.0,0,3421.8,0.11406000000000001
85851,F,29.0,MAR,DIR,27990.0,10,1_4,0.451497,GRD,пнярнбяйюъ,50000.0,2.0,0.0,0,2799.0,0.05598
92202,F,52.0,UNM,SPC,6639.0,9,1_4,0.374665,SCH,ябепдкнбяйюъ,15000.0,2.0,0.0,0,737.6666666666666,0.04917777777777778
67458,F,47.0,MAR,SPC,13990.0,14,1_9,0.36517,SCH,кемхмцпюдяйюъ,30000.0,0.0,0.0,0,999.2857142857143,0.03330952380952381
147334,F,28.0,UNM,SPC,44991.0,24,1_2,0.437808,GRD,яюлюпяйюъ,50000.0,1.0,0.0,0,1874.625,0.0374925
97628,M,33.0,MAR,SPC,12139.0,10,1_4,0.375704,GRD,векъахмяйюъ,40000.0,2.0,0.0,0,1213.9,0.030347500000000003
97779,M,29.0,MAR,SPC,28576.0,12,1_4,0.552886,SCH,ябепдкнбяйюъ,60000.0,2.0,0.0,1,2381.3333333333335,0.03968888888888889
1853,M,27.0,DIV,UMN,19962.0,10,1_32,0.510532,SCH,бнкцнцпюдяйюъ,25000.0,0.0,0.0,1,1996.2,0.079848
8843,M,40.0,MAR,SPC,11253.66,12,1_6,0.58357,SCH,йелепнбяйюъ,27000.0,0.0,0.0,0,937.805,0.03473351851851852
24434,M,22.0,UNM,SPC,71188.0,12,1_44,0.716952,SCH,лняйнбяйюъ,67000.0,-1.0,-1.0,1,5932.333333333333,0.08854228855721392
29302,F,32.0,MAR,SPC,26876.0,12,1_1,0.473393,GRD,лсплюмяйюъ,35000.0,2.0,0.0,0,2239.6666666666665,0.06399047619047618
46102,F,23.0,UNM,SPC,22407.0,10,1_32,0.315663,GRD,кемхмцпюдяйюъ,17000.0,1.0,0.0,0,2240.7,0.13180588235294116
47258,F,36.0,MAR,SPC,15278.0,10,1_1,0.424173,SCH,йспяйюъ,15000.0,2.0,0.0,0,1527.8,0.10185333333333332
92177,M,54.0,MAR,WRP,14899.0,10,1_1,0.34812,SCH,пнярнбяйюъ,19400.0,1.0,0.0,0,1489.9,0.07679896907216495
157208,F,33.0,UNM,SPC,16529.0,10,1_1,0.483904,GRD,рюрюпярюм,25000.0,1.0,0.0,0,1652.9,0.06611600000000001
150523,F,25.0,MAR,SPC,29978.0,10,1_32,0.270826,GRD,йюаюпдхмн-аюкйюпяйюъ,50000.0,-1.0,-1.0,1,2997.8,0.059956
96511,M,23.0,UNM,SPC,52188.9,10,1_6,0.671373,UGR,хпйсряйюъ,35000.0,0.0,0.0,0,5218.89,0.14911114285714286
22136,F,26.0,MAR,SPC,14058.0,10,1_6,0.535129,SCH,йспцюмяйюъ,18000.0,0.0,0.0,0,1405.8,0.0781
24107,F,21.0,UNM,SPC,32434.12,10,1_6,0.771288,SCH,яюпюрнбяйюъ,18000.0,-1.0,-1.0,0,3243.412,0.18018955555555555
97813,F,30.0,UNM,UMN,16780.0,10,1_6,0.309916,GRD,бнкцнцпюдяйюъ,35000.0,7.0,1.0,0,1678.0,0.04794285714285714
25574,F,29.0,MAR,SPC,13370.0,12,1_1,0.298841,GRD,кхоежйюъ,17000.0,1.0,0.0,0,1114.1666666666667,0.06553921568627451
139433,M,31.0,MAR,SPC,62068.0,10,1_1,0.368675,GRD,лняйнбяйюъ,70000.0,2.0,0.0,0,6206.8,0.08866857142857143
77888,F,33.0,UNM,SPC,39758.0,10,1_1,0.359757,SCH,яюуюкхмяйюъ,40000.0,2.0,0.0,0,3975.8,0.09939500000000001
85152,M,32.0,MAR,UMN,20859.0,10,1_1,0.458822,GRD,лняйнбяйюъ,80000.0,7.0,0.0,0,2085.9,0.02607375
151207,F,28.0,CIV,SPC,51732.0,10,1_16,0.605019,UGR,яюлюпяйюъ,55000.0,3.0,0.0,0,5173.2,0.09405818181818182
2845,F,61.0,MAR,SPC,19550.0,10,1_32,0.39715,SCH,ябепдкнбяйюъ,33000.0,2.0,0.0,1,1955.0,0.05924242424242424
107665,M,48.0,MAR,SPC,34147.0,10,1_16,0.684298,SCH,лняйбю,45000.0,0.0,0.0,1,3414.7,0.07588222222222221
135039,F,35.0,MAR,SPC,38980.0,14,1_0,0.498112,GRD,яюлюпяйюъ,20000.0,1.0,0.0,0,2784.285714285714,0.1392142857142857
89281,F,18.0,UNM,SPC,18632.95,12,1_6,0.709062,SCH,ябепдкнбяйюъ,21000.0,-1.0,-1.0,1,1552.7458333333334,0.07394027777777779
82262,F,27.0,MAR,SPC,20298.0,12,1_1,0.543411,SCH,ярюбпнонкэяйхи,20000.0,0.0,0.0,1,1691.5,0.084575
49031,F,28.0,MAR,SPC,22990.0,12,1_1,0.502021,GRD,уюмрш-люмяхияйхи,30000.0,1.0,0.0,0,1915.8333333333333,0.0638611111111111
71052,F,49.0,MAR,BIS,15408.0,12,1_6,0.4355,UGR,юярпюуюмяйюъ,60000.0,2.0,0.0,0,1284.0,0.0214
6158,F,33.0,MAR,SPC,27702.0,12,1_5,0.324883,GRD,лняйнбяйюъ,30000.0,0.0,0.0,0,2308.5,0.07695
14620,M,30.0,MAR,SPC,10639.0,10,1_1,0.417825,SCH,аюьйнпрнярюм,23000.0,-1.0,-1.0,0,1063.9,0.04625652173913044
162905,F,23.0,CIV,SPC,5351.0,7,1_5,0.590194,SCH,нляйюъ,20000.0,2.0,0.0,1,764.4285714285714,0.03822142857142857
122669,M,26.0,MAR,SPC,4239.0,10,1_1,0.573142,SCH,опхлнпяйхи,30000.0,3.0,0.0,0,423.9,0.014129999999999998
120838,F,34.0,MAR,SPC,10639.0,10,1_1,0.520045,SCH,люпхищк,12000.0,2.0,0.0,0,1063.9,0.08865833333333334
70409,M,39.0,MAR,SPC,18578.0,10,1_32,0.41228,GRD,хпйсряйюъ,30000.0,2.0,0.0,0,1857.8,0.061926666666666665
35388,M,36.0,MAR,SPC,17730.49,12,1_4,0.528323,SCH,лняйнбяйюъ,60000.0,10.0,0.0,0,1477.5408333333335,0.024625680555555557
28525,M,27.0,UNM,SPC,64775.0,12,1_6,0.765899,GRD,хпйсряйюъ,35000.0,-1.0,-1.0,0,5397.916666666667,0.1542261904761905
138104,F,53.0,UNM,SPC,25118.0,16,1_4,0.601505,SCH,яюмйр-оерепаспц,50000.0,1.0,0.0,0,1569.875,0.0313975
136527,M,40.0,MAR,SPC,15070.0,12,1_1,0.57346,SCH,бнкцнцпюдяйюъ,28000.0,0.0,0.0,1,1255.8333333333333,0.044851190476190475
158304,M,27.0,MAR,DIR,11072.0,12,1_3,0.340785,GRD,ояйнбяйюъ,32000.0,3.0,0.0,1,922.6666666666666,0.028833333333333332
57427,F,42.0,DIV,SPC,30351.1,13,1_4,0.398102,SCH,пнярнбяйюъ,30500.0,1.0,0.0,0,2334.7,0.07654754098360655
25851,F,33.0,MAR,SPC,11990.0,6,1_2,0.175548,GRD,яюлюпяйюъ,15000.0,1.0,0.0,1,1998.3333333333333,0.13322222222222221
56481,M,36.0,UNM,UMN,62368.0,10,1_6,0.722017,SCH,оемгемяйюъ,40000.0,0.0,0.0,0,6236.8,0.15592
62153,M,34.0,MAR,SPC,24421.11,10,1_6,0.55074,SCH,лняйнбяйюъ,50000.0,1.0,0.0,0,2442.111,0.04884222
36867,M,26.0,MAR,SPC,13128.23,10,1_6,0.647822,SCH,оемгемяйюъ,30000.0,2.0,0.0,0,1312.8229999999999,0.04376076666666666
113612,M,35.0,MAR,SPC,52236.0,12,1_4,0.353741,UGR,йюксфяйюъ,28000.0,5.0,0.0,0,4353.0,0.15546428571428572
43235,M,38.0,MAR,SPC,13029.0,10,1_6,0.541082,SCH,лняйнбяйюъ,45000.0,2.0,0.0,0,1302.9,0.028953333333333334
137981,F,28.0,UNM,SPC,14990.0,6,1_6,0.309551,GRD,аюьйнпрнярюм,29000.0,4.0,0.0,0,2498.3333333333335,0.08614942528735632
11705,F,44.0,MAR,SPC,12159.0,10,1_6,0.557835,SCH,пнярнбяйюъ,45000.0,1.0,0.0,0,1215.9,0.027020000000000002
98824,M,23.0,UNM,SPC,58789.0,10,1_6,0.673401,SCH,ълюкн-мемежйхи,55000.0,2.0,0.0,0,5878.9,0.1068890909090909
60534,F,29.0,MAR,SPC,15368.0,10,1_1,0.3541,GRD,яюлюпяйюъ,22000.0,5.0,0.0,0,1536.8,0.06985454545454545
68097,F,33.0,UNM,SPC,15747.0,10,1_1,0.439452,SCH,йюпекхъ,27000.0,0.0,0.0,0,1574.7,0.05832222222222223
33750,F,28.0,MAR,SPC,20086.0,10,1_32,0.375976,SCH,аспърхъ,21000.0,2.0,0.0,0,2008.6,0.09564761904761904
65236,M,31.0,UNM,SPC,17001.9,10,1_22,0.368844,SCH,бнкнцндяйюъ,10000.0,3.0,0.0,0,1700.19,0.170019
138448,F,30.0,UNM,SPC,8257.0,6,1_9,0.4803,SCH,йспцюмяйюъ,18000.0,0.0,0.0,0,1376.1666666666667,0.0764537037037037
2583,F,25.0,UNM,SPC,54891.0,12,1_17,0.368226,GRD,аюьйнпрнярюм,25000.0,1.0,0.0,0,4574.25,0.18297
84577,M,27.0,UNM,SPC,5249.0,12,1_5,0.383283,SCH,лняйбю,50000.0,3.0,0.0,0,437.4166666666667,0.008748333333333334
47653,M,56.0,MAR,SPC,25289.0,10,1_4,0.531418,SCH,ршбю,34000.0,4.0,0.0,0,2528.9,0.07437941176470589
58162,F,33.0,UNM,UMN,19760.0,10,1_6,0.525068,SCH,пнярнбяйюъ,25000.0,0.0,0.0,0,1976.0,0.07904
21604,F,26.0,UNM,SPC,20759.0,10,1_1,0.415395,GRD,яюлюпяйюъ,25000.0,0.0,0.0,0,2075.9,0.083036
118815,F,24.0,UNM,SPC,47569.0,12,1_1,0.451952,UGR,лняйбю,55000.0,1.0,0.0,0,3964.0833333333335,0.07207424242424243
161681,M,26.0,MAR,SPC,49990.0,10,1_6,0.420649,UGR,рюланбяйюъ,35000.0,4.0,0.0,0,4999.0,0.14282857142857142
97593,M,38.0,MAR,UMN,12146.59,12,1_1,0.545725,GRD,йпюямндюпяйхи,40000.0,3.0,1.0,0,1012.2158333333333,0.025305395833333334
43881,F,43.0,MAR,SPC,28698.0,10,1_6,0.518062,GRD,гюаюийюкэяйхи,18000.0,2.0,0.0,0,2869.8,0.15943333333333334
116942,F,27.0,MAR,SPC,25817.4,10,1_21,0.313598,GRD,бнкнцндяйюъ,27000.0,2.0,0.0,0,2581.7400000000002,0.09562000000000001
98166,F,52.0,MAR,SPC,3900.0,6,1_4,0.477989,SCH,рбепяйюъ,22000.0,3.0,1.0,0,650.0,0.029545454545454545
166553,F,29.0,UNM,SPC,14698.0,10,1_1,0.393561,GRD,рюрюпярюм,45000.0,2.0,0.0,0,1469.8,0.032662222222222224
107583,M,26.0,MAR,SPC,16102.8,12,1_24,0.479885,SCH,ярюбпнонкэяйхи,15000.0,0.0,0.0,0,1341.8999999999999,0.08945999999999998
52042,M,41.0,MAR,SPC,33279.0,12,1_1,0.465501,SCH,лняйнбяйюъ,30000.0,2.0,0.0,0,2773.25,0.09244166666666667
158636,M,36.0,MAR,UMN,13429.0,12,1_1,0.507696,GRD,мхфецнпндяйюъ,35000.0,1.0,0.0,0,1119.0833333333333,0.03197380952380952
56855,M,28.0,UNM,SPC,21591.0,12,1_17,0.466291,GRD,юярпюуюмяйюъ,40000.0,2.0,0.0,0,1799.25,0.04498125
137088,F,29.0,MAR,SPC,29990.0,14,1_0,0.542405,GRD,юярпюуюмяйюъ,20000.0,0.0,0.0,0,2142.1428571428573,0.10710714285714287
91514,F,26.0,DIV,SPC,8339.0,6,1_1,0.549014,GRD,лняйнбяйюъ,46000.0,1.0,0.0,0,1389.8333333333333,0.03021376811594203
132012,M,24.0,UNM,SPC,17091.0,12,1_6,0.56804,GRD,яюуюкхмяйюъ,30000.0,2.0,0.0,0,1424.25,0.047475
131489,F,39.0,UNM,SPC,26388.0,12,1_4,0.555748,SCH,лняйнбяйюъ,35000.0,0.0,0.0,0,2199.0,0.06282857142857143
113920,M,50.0,DIV,SPC,26091.0,14,1_9,0.587273,SCH,яюлюпяйюъ,25000.0,0.0,0.0,0,1863.642857142857,0.07454571428571428
130724,M,28.0,MAR,SPC,29334.0,10,1_32,0.343423,GRD,рскэяйюъ,45700.0,4.0,0.0,0,2933.4,0.06418818380743983
99814,F,28.0,UNM,WOI,17421.0,6,1_1,0.38434,UGR,ршбю,31000.0,3.0,0.0,0,2903.5,0.09366129032258065
41888,F,52.0,MAR,UMN,61779.0,12,1_1,0.405308,GRD,опхлнпяйхи,80000.0,3.0,0.0,0,5148.25,0.064353125
88928,F,42.0,MAR,SPC,24066.0,10,1_21,0.47138,SCH,аюьйнпрнярюм,14000.0,-1.0,-1.0,0,2406.6,0.1719
83348,M,38.0,MAR,SPC,31120.0,6,1_5,0.423946,SCH,бнкнцндяйюъ,60000.0,6.0,1.0,0,5186.666666666667,0.08644444444444445
122186,M,29.0,MAR,SPC,23579.0,10,1_6,0.677791,UGR,аюьйнпрнярюм,22000.0,3.0,0.0,0,2357.9,0.10717727272727273
162745,F,60.0,WID,PNA,15280.0,12,1_6,0.588695,SCH,хбюмнбяйюъ,9400.0,0.0,0.0,0,1273.3333333333333,0.13546099290780142
88146,M,28.0,MAR,SPC,39189.0,10,1_6,0.497073,GRD,бкюдхлхпяйюъ,50000.0,3.0,0.0,0,3918.9,0.078378
146434,M,36.0,MAR,SPC,8419.0,10,1_6,0.634755,GRD,йелепнбяйюъ,25000.0,0.0,0.0,0,841.9,0.033676
124400,F,40.0,UNM,SPC,10670.0,10,1_1,0.521683,SCH,кемхмцпюдяйюъ,20000.0,0.0,0.0,0,1067.0,0.05335
166479,M,45.0,MAR,BIS,15309.0,14,1_1,0.449252,SCH,уюаюпнбяйхи,70000.0,2.0,0.0,0,1093.5,0.01562142857142857
69052,F,40.0,UNM,UMN,19284.0,10,1_32,0.400294,GRD,аюьйнпрнярюм,35000.0,3.0,0.0,0,1928.4,0.05509714285714286
112956,M,29.0,UNM,SPC,56822.0,10,1_6,0.439969,GRD,йнлх,70000.0,3.0,0.0,0,5682.2,0.08117428571428571
87410,M,28.0,UNM,SPC,53568.0,12,1_6,0.605286,SCH,рюрюпярюм,60000.0,1.0,0.0,0,4464.0,0.0744
62164,F,28.0,UNM,SPC,8889.0,6,1_6,0.52665,SCH,рнляйюъ,38000.0,2.0,0.0,0,1481.5,0.03898684210526316
89308,M,31.0,MAR,SPC,13628.0,12,1_1,0.319872,SCH,скэъмнбяйюъ,15000.0,1.0,0.0,0,1135.6666666666667,0.07571111111111112
86154,M,37.0,UNM,SPC,15518.0,10,1_6,0.614989,SCH,рюланбяйюъ,35000.0,1.0,0.0,0,1551.8,0.04433714285714285
135829,M,61.0,MAR,SPC,13509.0,10,1_4,0.53641,SCH,ъпнякюбяйюъ,50000.0,7.0,0.0,0,1350.9,0.027018
124523,F,50.0,MAR,SPC,19604.0,10,1_32,0.365341,SCH,лняйнбяйюъ,40000.0,1.0,0.0,0,1960.4,0.049010000000000005
126867,F,47.0,MAR,SPC,19408.0,10,1_4,0.450002,SCH,аюьйнпрнярюм,26000.0,0.0,0.0,0,1940.8,0.07464615384615385
27571,M,26.0,MAR,SPC,40580.0,10,1_1,0.423673,SCH,йспцюмяйюъ,30000.0,2.0,0.0,0,4058.0,0.13526666666666667
46798,F,35.0,UNM,SPC,6499.0,10,1_1,0.306612,GRD,йелепнбяйюъ,26000.0,2.0,0.0,0,649.9,0.024996153846153845
75601,M,24.0,MAR,SPC,28588.0,12,1_1,0.311945,SCH,мхфецнпндяйюъ,35000.0,-1.0,-1.0,1,2382.3333333333335,0.06806666666666666
36870,M,21.0,UNM,ATP,15768.1,12,1_6,0.711539,UGR,пнярнбяйюъ,33000.0,-1.0,-1.0,1,1314.0083333333334,0.03981843434343434
167424,M,36.0,MAR,SPC,42787.0,10,1_6,0.511976,SCH,йюксфяйюъ,40000.0,2.0,0.0,0,4278.7,0.1069675
93114,F,38.0,UNM,BIS,11928.0,10,1_6,0.614024,SCH,кемхмцпюдяйюъ,60000.0,1.0,0.0,0,1192.8,0.01988
66339,M,32.0,MAR,DIR,58179.0,10,1_6,0.547187,GRD,ябепдкнбяйюъ,100000.0,2.0,0.0,0,5817.9,0.058178999999999995
77500,F,45.0,DIV,UMN,14654.0,10,1_1,0.395942,SCH,хпйсряйюъ,45000.0,11.0,0.0,0,1465.4,0.032564444444444444
112772,F,48.0,MAR,SPC,13568.0,12,1_1,0.516237,SCH,лсплюмяйюъ,33000.0,6.0,0.0,0,1130.6666666666667,0.034262626262626265
151875,M,32.0,UNM,SPC,4492.8,6,1_9,0.313383,SCH,бнкнцндяйюъ,25000.0,5.0,0.0,0,748.8000000000001,0.029952000000000003
145052,M,22.0,UNM,SPC,47279.0,10,1_1,0.368844,GRD,бнкцнцпюдяйюъ,22000.0,-1.0,-1.0,0,4727.9,0.21490454545454543
41005,F,39.0,MAR,SPC,15446.0,10,1_32,0.386179,SCH,оепляйхи,23000.0,1.0,0.0,0,1544.6,0.06715652173913043
98980,M,45.0,MAR,SPC,38845.0,18,1_9,0.565566,GRD,рчлемяйюъ,35000.0,5.0,0.0,0,2158.0555555555557,0.06165873015873016
6016,F,36.0,UNM,SPC,47992.0,14,1_0,0.424673,GRD,ярюбпнонкэяйхи,50000.0,3.0,0.0,0,3428.0,0.06856
46169,M,32.0,MAR,SPC,15508.0,10,1_1,0.503572,GRD,аспърхъ,15000.0,2.0,0.0,1,1550.8,0.10338666666666667
87135,M,23.0,UNM,SPC,16089.0,10,1_6,0.708767,GRD,аюьйнпрнярюм,38000.0,1.0,0.0,0,1608.9,0.04233947368421053
102350,M,30.0,MAR,SPC,21019.0,10,1_6,0.530443,SCH,уюмрш-люмяхияйхи,80000.0,5.0,0.0,0,2101.9,0.026273750000000002
4599,M,51.0,MAR,SPC,29691.0,14,1_9,0.362996,GRD,яюлюпяйюъ,25000.0,1.0,0.0,0,2120.785714285714,0.08483142857142857
143937,F,51.0,MAR,SPC,18489.0,10,1_32,0.474932,SCH,яюую/ъйсрхъ/,70000.0,1.0,0.0,1,1848.9,0.026412857142857144
109383,F,28.0,UNM,SPC,3880.0,6,1_4,0.467158,GRD,нляйюъ,12000.0,5.0,0.0,0,646.6666666666666,0.05388888888888889
97172,F,22.0,UNM,SPC,46990.0,12,1_1,0.262429,SCH,опхлнпяйхи,40000.0,-1.0,-1.0,1,3915.8333333333335,0.09789583333333333
4911,M,37.0,MAR,SPC,32877.0,10,1_2,0.471613,SCH,бнкнцндяйюъ,42000.0,2.0,0.0,0,3287.7,0.07827857142857142
130824,M,29.0,UNM,SPC,25489.0,12,1_9,0.539817,SCH,лняйнбяйюъ,50000.0,-1.0,-1.0,0,2124.0833333333335,0.04248166666666667
169976,F,41.0,MAR,SPC,18702.27,12,1_1,0.435762,SCH,яюмйр-оерепаспц,45000.0,2.0,0.0,0,1558.5225,0.034633833333333336
64472,F,30.0,MAR,SPC,40689.0,10,1_6,0.693397,GRD,уюаюпнбяйхи,40000.0,-1.0,-1.0,0,4068.9,0.10172250000000001
142306,F,33.0,UNM,SPC,12067.0,10,1_1,0.429312,SCH,ябепдкнбяйюъ,22000.0,2.0,0.0,0,1206.7,0.05485
90743,F,36.0,MAR,SPC,25168.0,10,1_6,0.542343,SCH,яюпюрнбяйюъ,12000.0,0.0,0.0,0,2516.8,0.20973333333333335
116824,F,43.0,MAR,SPC,10487.78,10,1_6,0.654162,GRD,лняйбю,32000.0,2.0,0.0,0,1048.778,0.0327743125
80491,M,28.0,MAR,SPC,46990.0,12,1_5,0.461799,GRD,оепляйхи,110000.0,5.0,0.0,0,3915.8333333333335,0.03559848484848485
133533,M,33.0,UNM,BIS,39990.0,12,1_1,0.336255,GRD,лняйнбяйюъ,80000.0,4.0,0.0,0,3332.5,0.04165625
